index,links,pincode,bedrooms,bathroom,parking,furniture,carpet_area_sqft,agent,transaction_type,property_type,price,Latitude,Longitude,location,location_with_pincode
8551,https://www.magicbricks.com/propertyDetails/2-BHK-950-Sq-ft-Multistorey-Apartment-FOR-Sale-Mira-Road-in-Mumbai&id=4d423637373235353031,401107,2,2,No covered parking,unfurnished,750,Not certified,Resale,Apartment,10700000,19.2836,72.8675,Mira,Mira - 401107
8552,https://www.magicbricks.com/propertyDetails/2-BHK-850-Sq-ft-Multistorey-Apartment-FOR-Sale-Dattaguru-nagar-in-Mumbai&id=4d423436353139323637,400047,2,2,No covered parking,semi-furnished,695,Not certified,Resale,Apartment,17500000,19.136326,72.82766,Andheri west,Andheri west-400047
8553,https://www.magicbricks.com/propertyDetails/2-BHK-913-Sq-ft-Multistorey-Apartment-FOR-Sale-Borivali-West-in-Mumbai&id=4d423637353838343335,400092,2,2,No covered parking,furnished,913,Not certified,Resale,Apartment,14000000,19.2361,72.8338,Borivali West,Borivali West - 400092
8554,https://www.magicbricks.com/propertyDetails/2-BHK-680-Sq-ft-Multistorey-Apartment-FOR-Sale-Kandivali-West-in-Mumbai&id=4d423534333135303139,400067,2,2,No covered parking,semi-furnished,680,Not certified,Resale,Apartment,12500000,19.1699,72.8504,Kandivali West,Kandivali West - 400067
8555,https://www.magicbricks.com/propertyDetails/2-BHK-1100-Sq-ft-Multistorey-Apartment-FOR-Sale-Andheri-West-in-Mumbai&id=4d423637353838343737,400047,2,2,No covered parking,unfurnished,896,Not certified,Resale,Apartment,28000000,19.136326,72.82766,Andheri west,Andheri west-400047
8556,https://www.magicbricks.com/propertyDetails/2-BHK-1600-Sq-ft-Multistorey-Apartment-FOR-Sale-Mahim-in-Mumbai&id=4d423635323639343831,400016,2,3,No covered parking,furnished,1260,Not certified,Resale,Apartment,58000000,19.0333,72.85,Mahim,Mahim - 400016
8557,https://www.magicbricks.com/propertyDetails/2-BHK-1000-Sq-ft-Multistorey-Apartment-FOR-Sale-Mulund-West-in-Mumbai&id=4d423637353939323333,400080,2,2,No covered parking,semi-furnished,680,Not certified,Resale,Apartment,14700000,19.176,72.9522,S.B. Road,S.B. Road - 400080
8558,https://www.magicbricks.com/propertyDetails/2-BHK-950-Sq-ft-Multistorey-Apartment-FOR-Sale-Virar-West-in-Mumbai&id=4d423638323332383135,401301,2,2,No covered parking,furnished,580,Not certified,Resale,Apartment,4680000,19.4608,72.7763,Chikhal Dongre,Chikhal Dongre - 401301
8559,https://www.magicbricks.com/propertyDetails/2-BHK-700-Sq-ft-Multistorey-Apartment-FOR-Sale-Hari-Om-Nagar-in-Mumbai&id=4d423332323939323337,400092,2,1,No covered parking,furnished,425,Not certified,Resale,Apartment,7250000,19.2361,72.8338,Borivali West,Borivali West - 400092
8560,https://www.magicbricks.com/propertyDetails/2-BHK-1500-Sq-ft-Multistorey-Apartment-FOR-Sale-Bandra-West-in-Mumbai&id=4d423332333036303139,400050,2,2,No covered parking,furnished,900,Not certified,New Property,Apartment,68300000,19.0111,73.8747,Bandra West,Bandra West - 400050
8561,https://www.magicbricks.com/propertyDetails/2-BHK-990-Sq-ft-Multistorey-Apartment-FOR-Sale-Mira-Road-in-Mumbai&id=4d423638303837323933,401107,2,2,No covered parking,unfurnished,650,Not certified,Resale,Apartment,8000000,19.2836,72.8675,Mira,Mira - 401107
8562,https://www.magicbricks.com/propertyDetails/2-BHK-1027-Sq-ft-Multistorey-Apartment-FOR-Sale-Bhayandar-West-in-Mumbai&id=4d423637383533323033,401101,2,2,No covered parking,semi-furnished,774,Not certified,Resale,Apartment,14700000,28.9416,77.0959,Rai,Rai - 401101
8563,https://www.magicbricks.com/propertyDetails/3-BHK-1037-Sq-ft-Multistorey-Apartment-FOR-Sale-Mandapeshwar-in-Mumbai&id=4d423636383230383239,400068,3,3,covered parking,unfurnished,786,certified agent,New Property,Apartment,22900000,19.2565,72.8733,Dahisar,Dahisar - 400068
8564,https://www.magicbricks.com/propertyDetails/3-BHK-1790-Sq-ft-Multistorey-Apartment-FOR-Sale-Andheri-West-in-Mumbai&id=4d423638343333313131,400047,3,3,covered parking,unfurnished,1120,certified agent,New Property,Apartment,60000000,19.136326,72.82766,Andheri west,Andheri west-400047
8565,https://www.magicbricks.com/propertyDetails/3-BHK-1250-Sq-ft-Multistorey-Apartment-FOR-Sale-Bhandup-West-in-Mumbai-r1&id=4d423633333137323231,400078,3,3,covered parking,semi-furnished,805,certified agent,New Property,Apartment,17000000,19.0737,72.9009,P.H. Colony,P.H. Colony - 400078
8566,https://www.magicbricks.com/propertyDetails/3-BHK-1410-Sq-ft-Multistorey-Apartment-FOR-Sale-Jankalyan-Nagar-in-Mumbai&id=4d423636373931303437,400095,3,3,covered parking,unfurnished,868,Not certified,Resale,Apartment,19400000,19.2355,72.8468,Kharodi,Kharodi - 400095
8567,https://www.magicbricks.com/propertyDetails/3-BHK-1462-Sq-ft-Multistorey-Apartment-FOR-Sale-Charkop-in-Mumbai-r1&id=4d423636383636353739,400067,3,3,covered parking,unfurnished,900,Not certified,New Property,Apartment,22500000,19.1699,72.8504,Kandivali West,Kandivali West - 400067
8568,https://www.magicbricks.com/propertyDetails/3-BHK-1230-Sq-ft-Multistorey-Apartment-FOR-Sale-Ghatkopar-West-in-Mumbai&id=4d423638373838333535,400086,3,2,covered parking,semi-furnished,718,certified agent,New Property,Apartment,19900000,19.1247,72.9488,Ghatkopar West,Ghatkopar West - 400086
8569,https://www.magicbricks.com/propertyDetails/3-BHK-871-Sq-ft-Multistorey-Apartment-FOR-Sale-Borivali-West-in-Mumbai&id=4d423638393635383737,400092,3,3,covered parking,unfurnished,871,certified agent,New Property,Apartment,27100000,19.2361,72.8338,Borivali West,Borivali West - 400092
8570,https://www.magicbricks.com/propertyDetails/3-BHK-1050-Sq-ft-Multistorey-Apartment-FOR-Sale-Magathane-in-Mumbai&id=4d423638343735313937,400066,3,3,No covered parking,semi-furnished,715,certified agent,New Property,Apartment,16100000,19.1699,72.8504,Rajendra Nagar (Mumbai),Rajendra Nagar (Mumbai) - 400066
8571,https://www.magicbricks.com/propertyDetails/3-BHK-1037-Sq-ft-Multistorey-Apartment-FOR-Sale-Kandivali-in-Mumbai&id=4d423639303931383339,400067,3,3,covered parking,unfurnished,1037,certified agent,New Property,Apartment,28000000,19.1699,72.8504,Kandivali West,Kandivali West - 400067
8572,https://www.magicbricks.com/propertyDetails/3-BHK-1656-Sq-ft-Multistorey-Apartment-FOR-Sale-Andheri-East-in-Mumbai-r1&id=4d423635363539323737,400069,3,3,covered parking,semi-furnished,1035,Not certified,New Property,Apartment,28900000,19.1145,72.8712,Nagardas Road,Nagardas Road - 400069
8573,https://www.magicbricks.com/propertyDetails/3-BHK-1920-Sq-ft-Multistorey-Apartment-FOR-Sale-Santacruz-West-in-Mumbai&id=4d423637343435343735,400054,3,3,covered parking,semi-furnished,1200,certified agent,New Property,Apartment,61500000,19.0111,73.8747,Santacruz Central,Santacruz Central - 400054
8574,https://www.magicbricks.com/propertyDetails/3-BHK-1600-Sq-ft-Multistorey-Apartment-FOR-Sale-Kalina-in-Mumbai&id=4d423637343436383237,400098,3,3,covered parking,semi-furnished,1000,certified agent,New Property,Apartment,34100000,19.2355,72.8468,Vidyanagari,Vidyanagari - 400098
8575,https://www.magicbricks.com/propertyDetails/3-BHK-868-Sq-ft-Multistorey-Apartment-FOR-Sale-Goregaon-West-in-Mumbai&id=4d423638393931313135,400104,3,4,covered parking,unfurnished,868,certified agent,New Property,Apartment,23000000,19.0499,73.259,Motilal Nagar,Motilal Nagar - 400104
8576,https://www.magicbricks.com/propertyDetails/4-BHK-1800-Sq-ft-Multistorey-Apartment-FOR-Sale-Borivali-East-in-Mumbai&id=4d423638373030303639,400066,4,4,covered parking,furnished,1400,Not certified,New Property,Apartment,60000000,19.1699,72.8504,Rajendra Nagar (Mumbai),Rajendra Nagar (Mumbai) - 400066
8577,https://www.magicbricks.com/propertyDetails/4-BHK-1620-Sq-ft-Multistorey-Apartment-FOR-Sale-Everard-Nagar-in-Mumbai&id=4d423638363230323535,400024,4,4,covered parking,unfurnished,1221,Not certified,New Property,Apartment,32000000,18.986,72.8259,Nehru Nagar (Mumbai),Nehru Nagar (Mumbai) - 400024
8578,https://www.magicbricks.com/propertyDetails/4-BHK-2856-Sq-ft-Multistorey-Apartment-FOR-Sale-Mira-Bhayandar-in-Mumbai&id=4d423637303835373537,401107,4,4,No covered parking,semi-furnished,1428,certified agent,New Property,Apartment,22400000,19.2836,72.8675,Mira,Mira - 401107
8579,https://www.magicbricks.com/propertyDetails/4-BHK-2100-Sq-ft-Multistorey-Apartment-FOR-Sale-Prabhadevi-in-Mumbai&id=4d423637363838303933,400025,4,3,covered parking,unfurnished,2100,Not certified,Resale,Apartment,117500000,19.0164,72.8294,Prabhadevi,Prabhadevi - 400025
8580,https://www.magicbricks.com/propertyDetails/4-BHK-1950-Sq-ft-Multistorey-Apartment-FOR-Sale-Adarsh-Nagar-Worli-in-Mumbai&id=4d423637363930353233,400030,4,3,covered parking,semi-furnished,1950,Not certified,Resale,Apartment,120000000,19.0167,72.85,Worli Police Camp,Worli Police Camp - 400030
8581,https://www.magicbricks.com/propertyDetails/4-BHK-2700-Sq-ft-Multistorey-Apartment-FOR-Sale-Prabhadevi-in-Mumbai-r1&id=4d423636313539303235,400025,4,5,covered parking,semi-furnished,2548,certified agent,New Property,Apartment,153500000,19.0164,72.8294,Prabhadevi,Prabhadevi - 400025
8582,https://www.magicbricks.com/propertyDetails/4-BHK-1700-Sq-ft-Multistorey-Apartment-FOR-Sale-Adarsh-Nagar-Worli-in-Mumbai&id=4d423635303336383037,400030,4,4,covered parking,semi-furnished,1700,certified agent,Resale,Apartment,92000000,19.0167,72.85,Worli Police Camp,Worli Police Camp - 400030
8583,https://www.magicbricks.com/propertyDetails/4-BHK-9000-Sq-ft-Multistorey-Apartment-FOR-Sale-Bandra-West-in-Mumbai&id=4d423531373535343139,400050,4,6,covered parking,unfurnished,9000,Not certified,Resale,Apartment,371000000,19.0111,73.8747,Bandra West,Bandra West - 400050
8584,https://www.magicbricks.com/propertyDetails/1-BHK-520-Sq-ft-Multistorey-Apartment-FOR-Sale-Kandivali-West-in-Mumbai&id=4d423637373133373235,400067,1,1,No covered parking,unfurnished,435,Not certified,Resale,Apartment,9000000,19.1699,72.8504,Kandivali West,Kandivali West - 400067
8585,https://www.magicbricks.com/propertyDetails/1-BHK-550-Sq-ft-Multistorey-Apartment-FOR-Sale-Vasai-in-Mumbai&id=4d423635363536323639,401202,1,1,No covered parking,semi-furnished,550,Not certified,Resale,Apartment,3600000,20.1171,73.2565,Umela,Umela - 401202
8586,https://www.magicbricks.com/propertyDetails/1-BHK-462-Sq-ft-Multistorey-Apartment-FOR-Sale-Borivali-West-in-Mumbai&id=4d423635323234343037,400092,1,2,No covered parking,unfurnished,462,Not certified,Resale,Apartment,13000000,19.2361,72.8338,Borivali West,Borivali West - 400092
8587,https://www.magicbricks.com/propertyDetails/1-BHK-450-Sq-ft-Multistorey-Apartment-FOR-Sale-Virar-West-in-Mumbai&id=4d423637383331303139,401301,1,1,No covered parking,furnished,400,Not certified,Resale,Apartment,7500000,19.4608,72.7763,Chikhal Dongre,Chikhal Dongre - 401301
8588,https://www.magicbricks.com/propertyDetails/1-BHK-405-Sq-ft-Multistorey-Apartment-FOR-Sale-Powai-in-Mumbai&id=4d423530343538373334,400076,1,1,No covered parking,semi-furnished,405,Not certified,Resale,Apartment,7990000,19.0737,72.9009,Powai Iit,Powai Iit - 400076
8589,https://www.magicbricks.com/propertyDetails/1-BHK-464-Sq-ft-Multistorey-Apartment-FOR-Sale-Malad-West-in-Mumbai&id=4d423632303634383231,400095,1,2,No covered parking,furnished,464,Not certified,New Property,Apartment,12700000,19.2355,72.8468,Kharodi,Kharodi - 400095
8590,https://www.magicbricks.com/propertyDetails/1-BHK-600-Sq-ft-Multistorey-Apartment-FOR-Sale-Gangawadi-in-Mumbai&id=4d423630363131393139,400086,1,1,covered parking,semi-furnished,450,Not certified,Resale,Apartment,8650000,19.1247,72.9488,Ghatkopar West,Ghatkopar West - 400086
8591,https://www.magicbricks.com/propertyDetails/1-BHK-500-Sq-ft-Multistorey-Apartment-FOR-Sale-Goregaon-East-in-Mumbai&id=4d423636383535313337,400063,1,2,No covered parking,unfurnished,415,Not certified,Resale,Apartment,9500000,19.1624,72.8694,Sharma Estate,Sharma Estate - 400063
8592,https://www.magicbricks.com/propertyDetails/1-BHK-430-Sq-ft-Multistorey-Apartment-FOR-Sale-Dadar-West-in-Mumbai&id=4d423638383633303333,400028,1,1,No covered parking,unfurnished,430,Not certified,Resale,Apartment,18400000,18.986,72.8259,Ranade Road,Ranade Road - 400028
8593,https://www.magicbricks.com/propertyDetails/1-BHK-500-Sq-ft-Multistorey-Apartment-FOR-Sale-Santacruz-West-in-Mumbai&id=4d423239393635343733,400054,1,2,covered parking,furnished,500,Not certified,Resale,Apartment,35000000,19.0111,73.8747,Santacruz Central,Santacruz Central - 400054
8594,https://www.magicbricks.com/propertyDetails/1-BHK-600-Sq-ft-Multistorey-Apartment-FOR-Sale-Bhandup-West-in-Mumbai&id=4d423630363037373639,400078,1,2,No covered parking,semi-furnished,600,Not certified,New Property,Apartment,9700000,19.0737,72.9009,P.H. Colony,P.H. Colony - 400078
8595,https://www.magicbricks.com/propertyDetails/1-BHK-550-Sq-ft-Multistorey-Apartment-FOR-Sale-Mahavir-Nagar-Kandivali-West-in-Mumbai&id=4d423630363037393839,400067,1,2,No covered parking,semi-furnished,430,Not certified,Resale,Apartment,8650000,19.1699,72.8504,Kandivali West,Kandivali West - 400067
8596,https://www.magicbricks.com/propertyDetails/1-BHK-562-Sq-ft-Multistorey-Apartment-FOR-Sale-Mira-Road-East-in-Mumbai&id=4d423635323235363235,401107,1,2,No covered parking,semi-furnished,562,Not certified,Resale,Apartment,5000000,19.2836,72.8675,Mira,Mira - 401107
8597,https://www.magicbricks.com/propertyDetails/1-BHK-550-Sq-ft-Multistorey-Apartment-FOR-Sale-Worli-in-Mumbai&id=4d423638353437343237,400018,1,1,No covered parking,semi-furnished,370,Not certified,Resale,Apartment,13000000,19.0167,72.8167,Worli,Worli - 400018
8598,https://www.magicbricks.com/propertyDetails/1-BHK-448-Sq-ft-Multistorey-Apartment-FOR-Sale-Pant-Nagar-in-Mumbai&id=4d423633313534373237,400075,1,2,No covered parking,unfurnished,448,Not certified,Resale,Apartment,11100000,19.0737,72.9009,R.A.Nagar,R.A.Nagar - 400075
8599,https://www.magicbricks.com/propertyDetails/1-BHK-550-Sq-ft-Multistorey-Apartment-FOR-Sale-Sion-in-Mumbai&id=4d423435393435343933,400022,1,2,No covered parking,unfurnished,550,Not certified,Resale,Apartment,16100000,19.0333,72.85,Sion,Sion - 400022
8600,https://www.magicbricks.com/propertyDetails/1-BHK-650-Sq-ft-Multistorey-Apartment-FOR-Sale-Veera-Desai-Road-in-Mumbai&id=4d423330303131303931,400102,1,2,No covered parking,furnished,650,Not certified,Resale,Apartment,15000000,19.0499,73.259,Jogeshwari West,Jogeshwari West - 400102
8601,https://www.magicbricks.com/propertyDetails/1-BHK-600-Sq-ft-Multistorey-Apartment-FOR-Sale-Choithram-Gidwani-Road-in-Mumbai&id=4d423339303037343333,400071,1,2,No covered parking,unfurnished,450,Not certified,Resale,Apartment,8800000,19.0348,72.8929,Chembur,Chembur - 400071
8602,https://www.magicbricks.com/propertyDetails/1-BHK-580-Sq-ft-Multistorey-Apartment-FOR-Sale-Damodar-Park-in-Mumbai&id=4d423636353936363237,400086,1,1,No covered parking,furnished,475,Not certified,Resale,Apartment,7500000,19.1247,72.9488,Ghatkopar West,Ghatkopar West - 400086
8603,https://www.magicbricks.com/propertyDetails/1-BHK-450-Sq-ft-Multistorey-Apartment-FOR-Sale-Virar-West-in-Mumbai&id=4d423637393635343537,401301,1,1,No covered parking,unfurnished,305,Not certified,Resale,Apartment,3000000,19.4608,72.7763,Chikhal Dongre,Chikhal Dongre - 401301
8604,https://www.magicbricks.com/propertyDetails/1-BHK-495-Sq-ft-Multistorey-Apartment-FOR-Sale-Virar-West-in-Mumbai&id=4d423534303133363331,401301,1,1,No covered parking,semi-furnished,495,Not certified,Resale,Apartment,2500000,19.4608,72.7763,Chikhal Dongre,Chikhal Dongre - 401301
8605,https://www.magicbricks.com/propertyDetails/1-BHK-610-Sq-ft-Multistorey-Apartment-FOR-Sale-Mulund-West-in-Mumbai&id=4d423638393233323833,400080,1,2,No covered parking,furnished,610,Not certified,Resale,Apartment,7820000,19.176,72.9522,S.B. Road,S.B. Road - 400080
8606,https://www.magicbricks.com/propertyDetails/1-BHK-280-Sq-ft-Multistorey-Apartment-FOR-Sale-Goregaon-East-in-Mumbai&id=4d423632303636363239,400063,1,2,No covered parking,unfurnished,280,Not certified,Resale,Apartment,3500000,19.1624,72.8694,Sharma Estate,Sharma Estate - 400063
8607,https://www.magicbricks.com/propertyDetails/1-BHK-450-Sq-ft-Multistorey-Apartment-FOR-Sale-Jogeshwari-West-in-Mumbai&id=4d423638353436333731,400102,1,1,No covered parking,furnished,450,Not certified,Resale,Apartment,8460000,19.0499,73.259,Jogeshwari West,Jogeshwari West - 400102
8608,https://www.magicbricks.com/propertyDetails/2-BHK-1025-Sq-ft-Multistorey-Apartment-FOR-Sale-Vasai-West-in-Mumbai&id=4d423230303230313933,401202,2,2,No covered parking,semi-furnished,671,Not certified,Resale,Apartment,7800000,20.1171,73.2565,Umela,Umela - 401202
8609,https://www.magicbricks.com/propertyDetails/2-BHK-985-Sq-ft-Multistorey-Apartment-FOR-Sale-Chembur-East-in-Mumbai&id=4d423636303834393337,400071,2,2,No covered parking,unfurnished,760,Not certified,Resale,Apartment,13000000,19.0348,72.8929,Chembur,Chembur - 400071
8610,https://www.magicbricks.com/propertyDetails/2-BHK-1050-Sq-ft-Multistorey-Apartment-FOR-Sale-Mira-Road-in-Mumbai&id=4d423437303534383039,401107,2,2,No covered parking,unfurnished,1050,Not certified,New Property,Apartment,9900000,19.2836,72.8675,Mira,Mira - 401107
8611,https://www.magicbricks.com/propertyDetails/2-BHK-750-Sq-ft-Multistorey-Apartment-FOR-Sale-Santacruz-East-in-Mumbai&id=4d423230303832393731,400055,2,2,No covered parking,semi-furnished,750,Not certified,Resale,Apartment,23500000,19.0111,73.8747,Vakola,Vakola - 400055
8612,https://www.magicbricks.com/propertyDetails/2-BHK-967-Sq-ft-Multistorey-Apartment-FOR-Sale-Sewri-in-Mumbai&id=4d423638303836393737,400015,2,2,No covered parking,unfurnished,688,Not certified,Resale,Apartment,27900000,19.0,72.85,Sewri,Sewri - 400015
8613,https://www.magicbricks.com/propertyDetails/2-BHK-821-Sq-ft-Multistorey-Apartment-FOR-Sale-Shivaji-Park-in-Mumbai&id=4d423634373831333937,400028,2,2,No covered parking,unfurnished,821,Not certified,Resale,Apartment,30000000,18.986,72.8259,Ranade Road,Ranade Road - 400028
8614,https://www.magicbricks.com/propertyDetails/2-BHK-840-Sq-ft-Multistorey-Apartment-FOR-Sale-Bhandup-West-in-Mumbai&id=4d423638333333323931,400078,2,2,No covered parking,semi-furnished,650,Not certified,Resale,Apartment,14600000,19.0737,72.9009,P.H. Colony,P.H. Colony - 400078
8615,https://www.magicbricks.com/propertyDetails/2-BHK-980-Sq-ft-Multistorey-Apartment-FOR-Sale-Shivaji-Park-in-Mumbai&id=4d423637383532383233,400028,2,2,No covered parking,furnished,725,Not certified,Resale,Apartment,36800000,18.986,72.8259,Ranade Road,Ranade Road - 400028
8616,https://www.magicbricks.com/propertyDetails/2-BHK-584-Sq-ft-Multistorey-Apartment-FOR-Sale-Borivali-West-in-Mumbai&id=4d423635333130303235,400092,2,2,No covered parking,unfurnished,584,Not certified,Resale,Apartment,17000000,19.2361,72.8338,Borivali West,Borivali West - 400092
8617,https://www.magicbricks.com/propertyDetails/2-BHK-800-Sq-ft-Multistorey-Apartment-FOR-Sale-Santacruz-East-in-Mumbai&id=4d423636333739383337,400055,2,2,covered parking,semi-furnished,630,Not certified,Resale,Apartment,30900000,19.0111,73.8747,Vakola,Vakola - 400055
8618,https://www.magicbricks.com/propertyDetails/2-BHK-1000-Sq-ft-Multistorey-Apartment-FOR-Sale-Bandra-West-in-Mumbai&id=4d423636383935373931,400050,2,2,No covered parking,unfurnished,728,Not certified,Resale,Apartment,50000000,19.0111,73.8747,Bandra West,Bandra West - 400050
8619,https://www.magicbricks.com/propertyDetails/2-BHK-1200-Sq-ft-Multistorey-Apartment-FOR-Sale-Santacruz-West-in-Mumbai&id=4d423637393837383431,400054,2,2,No covered parking,semi-furnished,800,Not certified,Resale,Apartment,36000000,19.0111,73.8747,Santacruz Central,Santacruz Central - 400054
8620,https://www.magicbricks.com/propertyDetails/2-BHK-1000-Sq-ft-Multistorey-Apartment-FOR-Sale-Bhandup-East-in-Mumbai&id=4d423430343535393033,400042,2,2,No covered parking,unfurnished,652,Not certified,Resale,Apartment,20000000,19.1026,72.8242,Bhandup East,Bhandup East - 400042
8621,https://www.magicbricks.com/propertyDetails/2-BHK-900-Sq-ft-Multistorey-Apartment-FOR-Sale-Nana-Chowk-in-Mumbai&id=4d423638343231323131,400007,2,3,No covered parking,unfurnished,850,Not certified,Resale,Apartment,33000000,18.9667,72.8167,Tardeo,Tardeo - 400007
8622,https://www.magicbricks.com/propertyDetails/2-BHK-600-Sq-ft-Multistorey-Apartment-FOR-Sale-Malad-West-in-Mumbai&id=4d423633323735373631,400095,2,2,No covered parking,unfurnished,600,Not certified,Resale,Apartment,21100000,19.2355,72.8468,Kharodi,Kharodi - 400095
8623,https://www.magicbricks.com/propertyDetails/2-BHK-900-Sq-ft-Multistorey-Apartment-FOR-Sale-Kanjurmarg-East-in-Mumbai&id=4d423633323736313735,400042,2,2,No covered parking,furnished,900,Not certified,Resale,Apartment,27500000,19.1026,72.8242,Bhandup East,Bhandup East - 400042
8624,https://www.magicbricks.com/propertyDetails/2-BHK-950-Sq-ft-Multistorey-Apartment-FOR-Sale-Mulund-East-in-Mumbai&id=4d423635373035373539,400081,2,3,No covered parking,unfurnished,950,Not certified,Resale,Apartment,25000000,19.1649,72.9608,Mulund East,Mulund East - 400081
8625,https://www.magicbricks.com/propertyDetails/2-BHK-950-Sq-ft-Multistorey-Apartment-FOR-Sale-Gilbert-Hill-JJC-in-Mumbai&id=4d423537313337313939,400047,2,3,No covered parking,furnished,740,Not certified,Resale,Apartment,18500000,19.136326,72.82766,Andheri west,Andheri west-400047
8626,https://www.magicbricks.com/propertyDetails/2-BHK-742-Sq-ft-Multistorey-Apartment-FOR-Sale-Andheri-East-in-Mumbai&id=4d423634303630393239,400069,2,2,covered parking,semi-furnished,742,Not certified,New Property,Apartment,23700000,19.1145,72.8712,Nagardas Road,Nagardas Road - 400069
8627,https://www.magicbricks.com/propertyDetails/2-BHK-700-Sq-ft-Multistorey-Apartment-FOR-Sale-Bhandup-West-in-Mumbai&id=4d423638393838373639,400078,2,2,No covered parking,unfurnished,700,Not certified,Resale,Apartment,14700000,19.0737,72.9009,P.H. Colony,P.H. Colony - 400078
8628,https://www.magicbricks.com/propertyDetails/2-BHK-840-Sq-ft-Multistorey-Apartment-FOR-Sale-Virar-in-Mumbai&id=4d423638333239303631,401303,2,2,No covered parking,semi-furnished,840,Not certified,Resale,Apartment,3760000,20.5196,73.09731000000001,Tilher,Tilher - 401303
8629,https://www.magicbricks.com/propertyDetails/2-BHK-572-Sq-ft-Multistorey-Apartment-FOR-Sale-Kandivali-East-in-Mumbai&id=4d423637373338323339,400101,2,2,No covered parking,unfurnished,572,Not certified,Resale,Apartment,11200000,19.0499,73.259,Kandivali East,Kandivali East - 400101
8630,https://www.magicbricks.com/propertyDetails/2-BHK-800-Sq-ft-Multistorey-Apartment-FOR-Sale-Tilak-Nagar-Chembur-in-Mumbai&id=4d423638373438383731,400089,2,2,No covered parking,semi-furnished,800,Not certified,Resale,Apartment,14200000,19.1247,72.9488,Tilak Nagar (Mumbai),Tilak Nagar (Mumbai) - 400089
8631,https://www.magicbricks.com/propertyDetails/2-BHK-440-Sq-ft-Multistorey-Apartment-FOR-Sale-Borivali-West-in-Mumbai&id=4d423632323334303133,400092,2,1,No covered parking,semi-furnished,440,Not certified,Resale,Apartment,13500000,19.2361,72.8338,Borivali West,Borivali West - 400092
8632,https://www.magicbricks.com/propertyDetails/2-BHK-1060-Sq-ft-Multistorey-Apartment-FOR-Sale-Marol-in-Mumbai&id=4d423638363231393539,400059,2,2,covered parking,semi-furnished,1060,Not certified,Resale,Apartment,19600000,19.0111,73.8747,J.B. Nagar,J.B. Nagar - 400059
8633,https://www.magicbricks.com/propertyDetails/2-BHK-591-Sq-ft-Multistorey-Apartment-FOR-Sale-CAMA-Industrial-Estate-in-Mumbai&id=4d423637313137383531,400063,2,2,No covered parking,unfurnished,591,Not certified,Resale,Apartment,20000000,19.1624,72.8694,Sharma Estate,Sharma Estate - 400063
8634,https://www.magicbricks.com/propertyDetails/3-BHK-1200-Sq-ft-Multistorey-Apartment-FOR-Sale-Daulat-Nagar-in-Mumbai&id=4d423638343138343533,400066,3,3,covered parking,unfurnished,721,certified agent,New Property,Apartment,18100000,19.1699,72.8504,Rajendra Nagar (Mumbai),Rajendra Nagar (Mumbai) - 400066
8635,https://www.magicbricks.com/propertyDetails/3-BHK-1260-Sq-ft-Multistorey-Apartment-FOR-Sale-Shimpoli-in-Mumbai&id=4d423638323235383233,400092,3,3,covered parking,unfurnished,790,certified agent,New Property,Apartment,19200000,19.2361,72.8338,Borivali West,Borivali West - 400092
8636,https://www.magicbricks.com/propertyDetails/3-BHK-1500-Sq-ft-Multistorey-Apartment-FOR-Sale-Mira-Bhayandar-Road-in-Mumbai&id=4d423638343139323437,401107,3,2,No covered parking,unfurnished,948,certified agent,New Property,Apartment,15400000,19.2836,72.8675,Mira,Mira - 401107
8637,https://www.magicbricks.com/propertyDetails/3-BHK-1430-Sq-ft-Multistorey-Apartment-FOR-Sale-Dhanukar-Wadi-in-Mumbai&id=4d423638343231303333,400067,3,3,covered parking,unfurnished,830,certified agent,New Property,Apartment,23000000,19.1699,72.8504,Kandivali West,Kandivali West - 400067
8638,https://www.magicbricks.com/propertyDetails/3-BHK-977-Sq-ft-Multistorey-Apartment-FOR-Sale-Wadala-in-Mumbai&id=4d423637393730323731,400037,3,3,No covered parking,unfurnished,977,certified agent,New Property,Apartment,32100000,19.0167,72.85,Antop Hill,Antop Hill - 400037
8639,https://www.magicbricks.com/propertyDetails/3-BHK-1760-Sq-ft-Multistorey-Apartment-FOR-Sale-Hasmukh-Nagar-in-Mumbai&id=4d423637343433323331,400054,3,3,covered parking,semi-furnished,1100,certified agent,New Property,Apartment,49900000,19.0111,73.8747,Santacruz Central,Santacruz Central - 400054
8640,https://www.magicbricks.com/propertyDetails/3-BHK-1756-Sq-ft-Multistorey-Apartment-FOR-Sale-Santacruz-West-in-Mumbai-r2&id=4d423633363238383235,400054,3,3,covered parking,semi-furnished,1098,certified agent,New Property,Apartment,54800000,19.0111,73.8747,Santacruz Central,Santacruz Central - 400054
8641,https://www.magicbricks.com/propertyDetails/3-BHK-894-Sq-ft-Multistorey-Apartment-FOR-Sale-Andheri-East-in-Mumbai&id=4d423638393531343837,400069,3,3,covered parking,unfurnished,894,certified agent,New Property,Apartment,29000000,19.1145,72.8712,Nagardas Road,Nagardas Road - 400069
8642,https://www.magicbricks.com/propertyDetails/3-BHK-1512-Sq-ft-Multistorey-Apartment-FOR-Sale-Bandra-East-in-Mumbai-r2&id=4d423635383530373133,400051,3,3,covered parking,semi-furnished,945,Not certified,New Property,Apartment,53500000,20.0435,73.972,Audit Bhavan,Audit Bhavan - 400051
